muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
175,7.0,-1170889,52067.850795461985,nan,-,-,-,-,-
176,7.04,-1166550,26289.74385557533,nan,-,-,-,-,-
177,7.08,-1131079,-4265.396426347572,nan,-,-,-,-,-
178,7.12,-1012207,-27888.553907372057,nan,-,-,-,-,-
179,7.16,-754386,-44508.83479157946,nan,-,-,-,-,-
180,7.2,-699826,-51111.49435860364,nan,-,-,-,-,-
181,7.24,-722583,-53306.34338346233,nan,-,-,-,-,-
182,7.28,-743390,-44813.04559913608,nan,-,-,-,-,-
183,7.32,-740595,-22067.43086936461,nan,-,-,-,-,-
184,7.36,-771382,7204.6302966732765,nan,-,-,-,-,-
185,7.4,-998640,35789.2010495032,nan,-,-,-,-,-
186,7.44,-1017453,48490.63779585116,nan,-,-,-,-,-
187,7.48,-1026859,56553.3357408474,nan,-,-,-,-,-
188,7.52,-1040577,60374.51130657684,nan,-,-,-,-,-
189,7.56,-1051498,52329.93833302604,nan,-,-,-,-,-
190,7.6,-1054986,28212.1671610074,nan,-,-,-,-,-
191,7.64,-1060196,-3381.0171145993745,nan,-,-,-,-,-
192,7.68,-1054411,-29018.768559285127,nan,-,-,-,-,-
193,7.72,-926681,-46435.227806580035,nan,-,-,-,-,-
194,7.76,-759148,-56038.13410805186,nan,-,-,-,-,-
195,7.8,-751044,-53101.6364033173,nan,-,-,-,-,-
196,7.84,-773246,-39806.501721063425,nan,-,-,-,-,-
197,7.88,-769977,-20297.17799587563,nan,-,-,-,-,-
198,7.92,-760618,-2357.2637289850995,nan,-,-,-,-,-
199,7.96,-833951,11152.486758113962,nan,-,-,-,-,-
200,8.0,-1020054,23313.575271299283,nan,-,-,-,-,-
201,8.04,-1056328,30947.195591803116,nan,-,-,-,-,-
202,8.08,-1060708,39031.965060755814,nan,-,-,-,-,-
203,8.12,-1060803,43122.45165716582,nan,-,-,-,-,-
204,8.16,-1058902,35848.877982494174,nan,-,-,-,-,-
205,8.2,-1061055,16523.50221163263,nan,-,-,-,-,-
206,8.24,-1060442,-6525.916449931105,nan,-,-,-,-,-
207,8.28,-1006326,-25430.317500338744,nan,-,-,-,-,-
208,8.32,-956428,-36633.90533233044,nan,-,-,-,-,-
209,8.36,-858887,-44236.50498277653,nan,-,-,-,-,-
210,8.4,-762647,-45017.592687342316,nan,-,-,-,-,-
211,8.44,-730151,-33346.562461637586,nan,-,-,-,-,-
212,8.48,-740063,-13034.746971375367,nan,-,-,-,-,-
213,8.52,-748216,5199.159565094166,nan,-,-,-,-,-
214,8.56,-753141,15591.658153857112,nan,-,-,-,-,-
215,8.6,-725764,19578.80670852511,nan,-,-,-,-,-
216,8.64,-933486,30709.073435394064,nan,-,-,-,-,-
217,8.68,-1048496,39655.3198666657,nan,-,-,-,-,-
218,8.72,-1087213,43666.55712173981,nan,-,-,-,-,-
219,8.76,-1089214,39638.001953864805,nan,-,-,-,-,-
220,8.8,-1092222,26870.809795900786,nan,-,-,-,-,-
221,8.84,-1091181,7923.135883965724,nan,-,-,-,-,-
222,8.88,-1086482,-10929.633702232415,nan,-,-,-,-,-
223,8.92,-1093258,-24342.17909129423,nan,-,-,-,-,-
224,8.96,-1043852,-35060.54063762975,nan,-,-,-,-,-
226,9.04,-874041,-52178.37706341178,nan,-,-,-,-,-
227,9.08,-808615,-48008.90328525947,nan,-,-,-,-,-
228,9.12,-766129,-30517.311942519984,nan,-,-,-,-,-
229,9.16,-757924,-7323.193803812275,nan,-,-,-,-,-
230,9.2,-772581,10649.400923978563,nan,-,-,-,-,-
231,9.24,-775196,19324.314277178382,nan,-,-,-,-,-
232,9.28,-755581,23010.059798321665,nan,-,-,-,-,-
233,9.32,-1059007,37617.74868171773,nan,-,-,-,-,-
234,9.36,-1137462,45534.968232171086,nan,-,-,-,-,-
235,9.4,-1146356,47590.99327945261,nan,-,-,-,-,-
236,9.44,-1146687,41383.04514628176,nan,-,-,-,-,-
237,9.48,-1156070,26852.456357321644,nan,-,-,-,-,-
238,9.52,-1170437,7924.235250132947,nan,-,-,-,-,-
239,9.56,-1142150,-11319.856309847812,nan,-,-,-,-,-
240,9.6,-1168412,-25029.7929778198,nan,-,-,-,-,-
241,9.64,-1183859,-36687.054997143816,nan,-,-,-,-,-
242,9.68,-1190777,-47062.5617938856,nan,-,-,-,-,-
243,9.72,-1195604,-50915.64507970595,nan,-,-,-,-,-
244,9.76,-1201604,-40952.76945478587,nan,-,-,-,-,-
245,9.8,-1204312,-19009.58223868686,nan,-,-,-,-,-
246,9.84,-1203336,2529.071691342586,nan,-,-,-,-,-
