muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
178,7.12,-16775432,-9.253174401658361,nan,-,-,-,-,-,"[50, 20, 15]",-
179,7.16,-16775479,-27.051259698966042,nan,-,-,-,-,-,"[50, 20, 15]",-
180,7.2,-16775451,-28.11436831277667,nan,-,-,-,-,-,"[50, 20, 15]",-
181,7.24,-16775510,3.166392190810238,nan,-,-,-,-,-,"[50, 20, 15]",-
182,7.28,-16775392,8.402783285351678,nan,-,-,-,-,-,"[50, 20, 15]",-
183,7.32,-16775497,5.889099749716209,nan,-,-,-,-,-,"[50, 20, 15]",-
184,7.36,-16775455,17.4812620289126,nan,-,-,-,-,-,"[50, 20, 15]",-
185,7.4,-16775479,15.636950859328948,nan,-,-,-,-,-,"[50, 20, 15]",-
186,7.44,-16775439,6.76934614191449,nan,-,-,-,-,-,"[50, 20, 15]",-
187,7.48,-16775512,3.161138369651276,nan,-,-,-,-,-,"[50, 20, 15]",-
188,7.52,-16775354,-32.62339999037227,nan,-,-,-,-,-,"[50, 20, 15]",-
189,7.56,-16775351,3.2357256058175534,nan,-,-,-,-,-,"[50, 20, 15]",-
190,7.6,-16775387,-15.851035101315976,nan,-,-,-,-,-,"[50, 20, 15]",-
191,7.64,-16775391,-0.23910757185044396,nan,-,-,-,-,-,"[50, 20, 15]",-
192,7.68,-16775443,-2.039401104007961,nan,-,-,-,-,-,"[50, 20, 15]",-
193,7.72,-16775417,17.133323159942666,nan,-,-,-,-,-,"[50, 20, 15]",-
194,7.76,-16775460,-13.552834828159284,nan,-,-,-,-,-,"[50, 20, 15]",-
195,7.8,-16775510,23.64079737396946,nan,-,-,-,-,-,"[50, 20, 15]",-
196,7.84,-16775505,13.631715009604791,nan,-,-,-,-,-,"[50, 20, 15]",-
197,7.88,-16775443,17.698394887061962,nan,-,-,-,-,-,"[50, 20, 15]",-
198,7.92,-16775483,11.226153843623468,nan,-,-,-,-,-,"[50, 20, 15]",-
199,7.96,-16775462,-15.824597002587854,nan,-,-,-,-,-,"[50, 20, 15]",-
200,8.0,-16775379,-22.236643140609722,nan,-,-,-,-,-,"[50, 20, 15]",-
201,8.04,-16775385,-30.43178609832397,nan,-,-,-,-,-,"[50, 20, 15]",-
202,8.08,-16775427,-21.806517364794352,nan,-,-,-,-,-,"[50, 20, 15]",-
203,8.12,-16775414,-26.218046430659758,nan,-,-,-,-,-,"[50, 20, 15]",-
204,8.16,-16775441,-9.736664065459411,nan,-,-,-,-,-,"[50, 20, 15]",-
205,8.2,-16775473,-15.05353351478226,nan,-,-,-,-,-,"[50, 20, 15]",-
206,8.24,-16775455,-3.666189555242875,nan,-,-,-,-,-,"[50, 20, 15]",-
207,8.28,-16775403,10.904859044520983,nan,-,-,-,-,-,"[50, 20, 15]",-
208,8.32,-16775439,19.018231276735122,nan,-,-,-,-,-,"[50, 20, 15]",-
209,8.36,-16775504,9.449165766251678,nan,-,-,-,-,-,"[50, 20, 15]",-
210,8.4,-16775538,26.953826396088125,nan,-,-,-,-,-,"[50, 20, 15]",-
