muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
187,7.48,-16775523,-3.3256866664933167,nan,-,-,-,-,-
188,7.52,-16775570,3.894620421010366,nan,-,-,-,-,-
189,7.56,-16775523,9.653336877545469,nan,-,-,-,-,-
190,7.6,-16775569,13.464646300138128,nan,-,-,-,-,-
191,7.64,-16775564,9.298062532987815,nan,-,-,-,-,-
192,7.68,-16775439,-0.8895284791443743,nan,-,-,-,-,-
193,7.72,-16775421,-5.4112295632462235,nan,-,-,-,-,-
194,7.76,-16775417,-6.250800177075135,nan,-,-,-,-,-
195,7.8,-16775479,-3.5161429565936366,nan,-,-,-,-,-
196,7.84,-16775504,-2.331448953687655,nan,-,-,-,-,-
197,7.88,-16775496,-2.4526178045521903,nan,-,-,-,-,-
198,7.92,-16775471,-1.8671537268995486,nan,-,-,-,-,-
199,7.96,-16775450,0.878904653053119,nan,-,-,-,-,-
200,8.0,-16775497,7.305423904422806,nan,-,-,-,-,-
201,8.04,-16775509,12.487907154849324,nan,-,-,-,-,-
202,8.08,-16775555,15.358036169430179,nan,-,-,-,-,-
203,8.12,-16775563,10.127129888654046,nan,-,-,-,-,-
204,8.16,-16775568,-0.784420871088642,nan,-,-,-,-,-
205,8.2,-16775536,-11.294123199398555,nan,-,-,-,-,-
206,8.24,-16775544,-12.625925788846143,nan,-,-,-,-,-
207,8.28,-16775567,-6.878469347675924,nan,-,-,-,-,-
208,8.32,-16775496,-4.444002509521582,nan,-,-,-,-,-
209,8.36,-16775433,-6.89187207210027,nan,-,-,-,-,-
210,8.4,-16775500,-8.784334460838991,nan,-,-,-,-,-
211,8.44,-16775464,-12.306704518580581,nan,-,-,-,-,-
212,8.48,-16775502,-8.392978131228567,nan,-,-,-,-,-
213,8.52,-16775512,-1.4116783831905693,nan,-,-,-,-,-
214,8.56,-16775570,7.251117304301104,nan,-,-,-,-,-
215,8.6,-16775510,9.283198085574675,nan,-,-,-,-,-
216,8.64,-16775455,8.702393850241918,nan,-,-,-,-,-
217,8.68,-16775502,10.573312913226626,nan,-,-,-,-,-
218,8.72,-16775510,10.69770999191031,nan,-,-,-,-,-
