muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
157,6.28,-16775489,-3.3625848175469213,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
158,6.32,-16775489,-8.090804406062732,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
159,6.36,-16775465,-9.158537168726674,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
160,6.4,-16775495,-22.920687250987626,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
161,6.44,-16775472,-22.433062151493832,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
162,6.48,-16775482,-9.384383846386294,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
163,6.52,-16775518,6.875055609432511,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
164,6.56,-16775599,32.097672477478774,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
165,6.6,-16775564,33.3218401285581,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
166,6.64,-16775543,18.515504212337685,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
167,6.68,-16775533,9.840371809249001,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
168,6.72,-16775642,31.572767098149495,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
169,6.76,-16775682,11.155400962069313,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
170,6.8,-16775557,2.1566537792825495,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
171,6.84,-16775496,-14.31703817301155,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
172,6.88,-16775568,-13.645270746161188,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
173,6.92,-16775544,-17.465281613296632,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
